question,label
"During a technical review, Describe a time when you mentored a junior software engineer who was struggling with confidence in contributing to architectural design reviews.?",Leadership
"As a senior engineer, What best practices do you follow for building reusable design system components in Angular?",Role-Specific Skills
What is the difference between symmetric encryption and asymmetric encryption?,Technical Knowledge
"From your experience, Describe a time when you mentored a intern with minimal real-world experience who was struggling with understanding distributed systems trade-offs.?",Leadership
"During a technical review, Walk me through your step-by-step debugging process when clients receive partial and corrupted payload responses occurs on a mission-critical service.?",Problem Solving
What is the difference between processes and Hash index?,Technical Knowledge
How do you identify whether a performance slowdown is caused by garbage collection pause times or unoptimized disk I/O swapping?,Problem Solving
"From an architectural standpoint, How do you handle data consistency and isolation levels in Cassandra?",Technical Knowledge
"From your experience, Can you explain the trade-offs of using message broker partitioning in production?",Technical Knowledge
"From an architectural standpoint, How do you identify whether a performance slowdown is caused by CPU throttling by Kubernetes CFS quota or microservice circuit breaker tripping prematurely?",Problem Solving
